iter	Logloss
1512	0.2691299252
1513	0.2690586942
1514	0.268993016
1515	0.2689396103
1516	0.2688943005
1517	0.2688360185
1518	0.2687749367
1519	0.2687198744
1520	0.2686749846
1521	0.2686028903
1522	0.2685478747
1523	0.2684616649
1524	0.2684111522
1525	0.2683606162
1526	0.2682799826
1527	0.2682144445
1528	0.2681799372
1529	0.2681551592
1530	0.268120582
1531	0.2680666629
1532	0.2680062577
1533	0.2679507754
1534	0.2678940799
1535	0.2678515466
1536	0.2677819488
1537	0.2677289164
1538	0.2676818801
1539	0.2676092959
1540	0.2675720588
1541	0.2675452509
1542	0.2674526016
1543	0.2673874135
1544	0.2673452301
1545	0.2672509243
1546	0.2671950687
1547	0.2671316071
1548	0.2670722985
1549	0.2670371146
1550	0.26696887
1551	0.2668747275
1552	0.2668473363
1553	0.2668074395
1554	0.266750604
1555	0.2666754766
1556	0.2665909233
1557	0.2665168692
1558	0.2664791655
1559	0.2664493479
1560	0.2664035715
1561	0.2663562786
1562	0.2663187849
1563	0.2662752017
1564	0.2662580064
1565	0.2662185529
1566	0.2661609008
1567	0.2660992357
1568	0.2660468332
1569	0.2659736423
1570	0.2659119306
1571	0.2658899523
1572	0.265814545
1573	0.2657578495
1574	0.2657012006
1575	0.2656613038
1576	0.2656538377
1577	0.2656041883
1578	0.2655255612
1579	0.2655089959
1580	0.265465016
1581	0.2654207095
1582	0.2653674904
1583	0.2652831005
1584	0.2651852482
1585	0.2651188002
1586	0.2650259409
1587	0.26495338
1588	0.2648849721
1589	0.2648426954
1590	0.2648071849
1591	0.2647504894
1592	0.2647248714
1593	0.2646441678
1594	0.2646077474
1595	0.2645409027
1596	0.2644850005
1597	0.2644204889
1598	0.2643662199
1599	0.2642969487
1600	0.2642620915
1601	0.2641982799
1602	0.2641646826
1603	0.2640915384
1604	0.2640460186
1605	0.2640026221
1606	0.2639578956
1607	0.2639268414
1608	0.2638915876
1609	0.2637618879
1610	0.2636651555
1611	0.2635611438
1612	0.2635097679
1613	0.2634778504
1614	0.2634288543
1615	0.2633643661
1616	0.2633166999
1617	0.263281796
1618	0.2631837337
1619	0.2631136226
1620	0.263041505
1621	0.2630278794
1622	0.2629907357
1623	0.2629774368
1624	0.2629511189
1625	0.2628949367
1626	0.2628492303
1627	0.2628027073
1628	0.2627208838
1629	0.2626792138
1630	0.2626113192
1631	0.2625615764
1632	0.2625109471
1633	0.2624327633
1634	0.2623612757
1635	0.2623056768
1636	0.2621916091
1637	0.2621274942
1638	0.2620766083
1639	0.2620361515
1640	0.2619895585
1641	0.2619208706
1642	0.2618774507
1643	0.261807293
1644	0.2617598134
1645	0.2617011581
1646	0.2616693806
1647	0.261580441
1648	0.2615017672
1649	0.2614451184
1650	0.2613521891
1651	0.2612837812
1652	0.2612299088
1653	0.2611539882
1654	0.2610999058
1655	0.2610644419
1656	0.261038614
1657	0.2609783488
1658	0.2609097542
1659	0.2608581683
1660	0.2607827843
1661	0.2607179694
1662	0.2606924448
1663	0.2605973923
1664	0.2605580788
1665	0.2604885043
1666	0.2604390649
1667	0.2604087806
1668	0.2603653841
1669	0.2603193744
1670	0.2602293615
1671	0.260169073
1672	0.2601294561
1673	0.2600766803
1674	0.2600026262
1675	0.2599486605
1676	0.2599301586
1677	0.2598599075
1678	0.2597588122
1679	0.259669336
1680	0.2596358086
1681	0.2595716937
1682	0.2595126884
1683	0.2594741448
1684	0.2594258486
1685	0.2593555275
1686	0.2592946557
1687	0.2592499993
1688	0.259207186
1689	0.2591436077
1690	0.2590986013
1691	0.2590406692
1692	0.2589930263
1693	0.2589361675
1694	0.2588938675
1695	0.2588612034
1696	0.2588350722
1697	0.2588069344
1698	0.2587224278
1699	0.2586714952
1700	0.2586039039
1701	0.2585477217
1702	0.2584823702
1703	0.2584126324
1704	0.2583470709
1705	0.2583337253
1706	0.2582600911
1707	0.258181604
1708	0.2581262851
1709	0.2581002238
1710	0.2580515077
1711	0.2580193802
1712	0.2579311639
1713	0.257845724
1714	0.2578090936
1715	0.2577827757
1716	0.2577041486
1717	0.257669478
1718	0.2576189654
1719	0.2575424148
1720	0.2575019113
1721	0.2574359066
1722	0.257379701
1723	0.2573302849
1724	0.2572816621
1725	0.2572274631
1726	0.2572063948
1727	0.2571608984
1728	0.2571104557
1729	0.2570530369
1730	0.256993915
1731	0.2569423524
1732	0.256914098
1733	0.2568754844
1734	0.2568439402
1735	0.2567685328
1736	0.2567396251
1737	0.256686896
1738	0.2566635178
1739	0.2566148484
1740	0.2565449239
1741	0.2564884384
1742	0.2564547011
1743	0.2563708711
1744	0.2563394436
1745	0.2562610031
1746	0.256182796
1747	0.256123674
1748	0.2560610057
1749	0.2559513244
1750	0.2559036582
1751	0.2558402432
1752	0.2557960534
1753	0.2557381446
1754	0.2556941181
1755	0.2556459619
1756	0.2556092149
1757	0.2555599621
1758	0.2555191787
1759	0.2554511207
1760	0.2553701138
1761	0.2553259473
1762	0.255283484
1763	0.2552372644
1764	0.2551465516
1765	0.2551148208
1766	0.2550765571
1767	0.2550091291
1768	0.2549874309
1769	0.2549617662
1770	0.2549106936
1771	0.2548651039
1772	0.2547950861
1773	0.2547359642
1774	0.2546815551
1775	0.2546358721
1776	0.2545710806
1777	0.2545354301
1778	0.254502276
1779	0.25445223
1780	0.2543939713
1781	0.2543361559
1782	0.254267258
1783	0.2542145989
1784	0.2541666293
1785	0.2541243994
1786	0.2540755899
1787	0.2540518851
1788	0.2539837572
1789	0.2539167492
1790	0.2538616169
1791	0.2538356023
1792	0.2537488558
1793	0.2536604762
1794	0.2536350449
1795	0.2535443787
1796	0.2534863067
1797	0.2534556724
1798	0.2534001202
1799	0.2533479743
1800	0.2533090107
1801	0.2532501687
1802	0.2531966463
1803	0.2531736881
1804	0.2531187658
1805	0.2530771425
1806	0.2530236667
1807	0.2529614883
1808	0.2528673924
1809	0.2528171831
1810	0.2527696335
1811	0.2527368995
1812	0.2526986125
1813	0.2526493597
1814	0.2525927576
1815	0.2525232998
1816	0.2524766835
1817	0.2524339635
1818	0.252398173
1819	0.2523237923
1820	0.2522887717
1821	0.2522494815
1822	0.2521614985
1823	0.2521237715
1824	0.2520732355
1825	0.2520051309
1826	0.2519564847
1827	0.2518796075
1828	0.251772306
1829	0.2517070245
1830	0.2516399232
1831	0.2516103389
1832	0.2515516835
1833	0.2515006809
1834	0.251445012
1835	0.2513902063
1836	0.2513111359
1837	0.2512377118
1838	0.2511871991
1839	0.2511193512
1840	0.2510155261
1841	0.2510015738
1842	0.2509094145
1843	0.2508697976
1844	0.2507987299
1845	0.2507655292
1846	0.2507254924
1847	0.2506914051
1848	0.2506613309
1849	0.2506155778
1850	0.2505759143
1851	0.2505392372
1852	0.2504972405
1853	0.2504417583
1854	0.2504306058
1855	0.2503664443
1856	0.2503368599
1857	0.2502445606
1858	0.2501908982
1859	0.2501398722
1860	0.2501141143
1861	0.2500485528
1862	0.2499988568
1863	0.2499587966
1864	0.2499171266
1865	0.249845219
1866	0.2497867969
1867	0.2497127661
1868	0.2496486279
1869	0.2495750171
1870	0.249530174
1871	0.2494550932
1872	0.249403834
1873	0.2493526447
1874	0.2493035786
1875	0.2492758841
1876	0.2492246015
1877	0.24916009
1878	0.2490821628
1879	0.2490400728
1880	0.2490120284
1881	0.2489802043
1882	0.2488960943
1883	0.2488322593
1884	0.2487954889
1885	0.2487012997
1886	0.2486335218
1887	0.2485845957
1888	0.2485053853
1889	0.2484804906
1890	0.2484034734
1891	0.2483568571
1892	0.2482907356
1893	0.2481911102
1894	0.2481479703
1895	0.2481152129
1896	0.2480988342
1897	0.2480531745
1898	0.2479912994
1899	0.2479279778
1900	0.247878515
1901	0.2478460609
1902	0.2477759498
1903	0.2477247139
1904	0.2476388074
1905	0.2476156626
1906	0.2475889247
1907	0.247567833
1908	0.247505608
1909	0.2474673443
1910	0.2474006863
1911	0.2473660157
1912	0.2473296653
1913	0.2473008742
1914	0.247249335
1915	0.2471982623
1916	0.2471299944
1917	0.2470436679
1918	0.2469778498
1919	0.2469000627
1920	0.2468629423
1921	0.2468000173
1922	0.2467850851
1923	0.2467346191
1924	0.2466750305
1925	0.2465843177
1926	0.2464954248
1927	0.2464361162
1928	0.2463799806
1929	0.2463663084
1930	0.2462860014
1931	0.2462334822
1932	0.2461286072
1933	0.2460834375
1934	0.2460451739
1935	0.2459615305
1936	0.2458889229
1937	0.2458236881
1938	0.2457670159
1939	0.2457387382
1940	0.2456767698
1941	0.2456381328
1942	0.2456032289
1943	0.245577541
1944	0.2455124228
1945	0.2454525076
1946	0.2454224333
1947	0.2453438295
1948	0.2453082723
1949	0.2452733918
1950	0.245195068
1951	0.2451335195
1952	0.2450663715
1953	0.2449821915
1954	0.2449433913
1955	0.244905011
1956	0.2448350866
1957	0.244766282
1958	0.2447126429
1959	0.244656904
1960	0.2446160039
1961	0.2445863963
1962	0.244518735
1963	0.2444777882
1964	0.2444203695
1965	0.2443697402
1966	0.2443351162
1967	0.2442729378
1968	0.2442268115
1969	0.2441882212
1970	0.2441261128
1971	0.2440691373
1972	0.2439921201
1973	0.2439378744
1974	0.2439126298
1975	0.243863027
1976	0.2438296163
1977	0.2437739941
1978	0.2437116524
1979	0.2436864544
1980	0.2436227594
1981	0.2435671838
1982	0.2434857103
1983	0.243422062
1984	0.2433425483
1985	0.2432649012
1986	0.2432356901
1987	0.2431929002
1988	0.243099271
1989	0.2430465652
1990	0.2429985956
1991	0.2429695479
1992	0.2428827315
1993	0.2428201565
1994	0.242804851
1995	0.2427750334
1996	0.2427420893
1997	0.2426498833
1998	0.2425674765
1999	0.2425591472
2000	0.2425182238
2001	0.2424262744
2002	0.2423365882
2003	0.2422810592
2004	0.2422299633
2005	0.2421958527
2006	0.2421281914
2007	0.2420796386
2008	0.24201984
2009	0.2419710772
2010	0.2419207745
2011	0.2418319049
2012	0.2417980509
2013	0.2417236701
2014	0.2416763539
2015	0.241637857
2016	0.241573882
2017	0.2414923385
2018	0.2414421525
2019	0.2413967494
2020	0.2413078098
2021	0.2412107508
2022	0.2411705274
2023	0.2411381899
2024	0.2411079057
2025	0.2410043839
2026	0.240985882
2027	0.240948365
2028	0.2409158876
2029	0.2408584455
2030	0.2407990202
2031	0.2407231695
2032	0.2406768799
2033	0.2406327367
2034	0.2406145382
2035	0.2405946597
2036	0.2405394108
2037	0.2404647967
2038	0.2403784469
2039	0.2403158019
2040	0.2402382014
2041	0.2402179496
2042	0.2401564712
2043	0.2401124913
2044	0.2400862201
2045	0.2400184655
2046	0.2399589702
2047	0.239927426
2048	0.2398944586
2049	0.239818608
2050	0.2397954865
2051	0.2397513667
2052	0.2396576674
2053	0.2395904961
2054	0.239558742
2055	0.2395176552
2056	0.2394677958
2057	0.2394304655
2058	0.239394395
2059	0.2393464021
2060	0.2392896133
2061	0.2392041034
2062	0.2391363955
2063	0.2390993684
2064	0.2390428362
2065	0.2390031727
2066	0.2389484604
2067	0.2389136731
2068	0.2388746629
2069	0.2387913462
2070	0.2387361906
2071	0.2387050897
2072	0.2386611798
2073	0.2386356085
2074	0.2385786331
2075	0.2385248773
2076	0.2384883869
2077	0.2384185791
2078	0.2383714495
2079	0.2383349357
2080	0.238284843
2081	0.238227261
2082	0.2381657125
2083	0.238134075
2084	0.2380871787
2085	0.2380444821
2086	0.238004492
2087	0.2379648051
2088	0.237895394
2089	0.2378519974
2090	0.2378381852
2091	0.2377498055
2092	0.2376946499
2093	0.2376266619
2094	0.2375743761
2095	0.2375410121
2096	0.2375177273
2097	0.23748378
2098	0.2374471962
2099	0.2374231181
2100	0.2373327319
2101	0.2372421591
2102	0.2372040822
2103	0.2371435136
2104	0.2370828751
2105	0.2370361421
2106	0.2369472025
2107	0.2369245243
2108	0.2368650991
2109	0.2368326683
2110	0.2367835789
2111	0.2367547878
2112	0.236705955
2113	0.2366634451
2114	0.2366439866
2115	0.2366060963
2116	0.236575532
2117	0.2365374784
2118	0.2364413293
2119	0.2364039057
2120	0.2363636355
2121	0.236328265
2122	0.2363008972
2123	0.2362653866
2124	0.236210861
2125	0.2361751171
2126	0.2361397699
2127	0.2360753284
2128	0.2360077838
2129	0.2359836123
2130	0.2359319798
2131	0.235891593
2132	0.2358435068
2133	0.2358170722
2134	0.2357628499
2135	0.2357430648
2136	0.2356773633
2137	0.2356686373
2138	0.235601676
2139	0.2355663055
2140	0.2354873517
2141	0.235446475
2142	0.2353776938
2143	0.2353152587
2144	0.2352663793
2145	0.2351811027
2146	0.2350758777
2147	0.2350180623
2148	0.2349249464
2149	0.2348944988
2150	0.2348762536
2151	0.2348422363
2152	0.2347919802
2153	0.2347209125
2154	0.2346792425
2155	0.2346412589
2156	0.2345919828
2157	0.234567858
2158	0.2345345173
2159	0.2345016433
2160	0.2344862678
2161	0.234429619
2162	0.2343496853
2163	0.234283074
2164	0.2342359444
2165	0.2341859683
2166	0.2341241399
2167	0.2340413598
2168	0.2339840577
2169	0.2339155098
2170	0.2338479652
2171	0.2337902664
2172	0.2337417369
2173	0.2336791852
2174	0.2336237496
2175	0.2335717671
2176	0.2335461724
2177	0.2334956365
2178	0.2334348579
2179	0.2333691798
2180	0.233304295
2181	0.2332653081
2182	0.2332163353
2183	0.2331686924
2184	0.2331190663
2185	0.2330844424
2186	0.2330567013
2187	0.2330099217
2188	0.2329687649
2189	0.2329013369
2190	0.2328606468
2191	0.2328033681
2192	0.2327612547
2193	0.2327050492
2194	0.2326805978
2195	0.2326367579
2196	0.2325765394
2197	0.2325271933
2198	0.2324952525
2199	0.2324454865
2200	0.2323940639
2201	0.2323737188
2202	0.2323136169
2203	0.2322686338
2204	0.2322103051
2205	0.2321765445
2206	0.2321082299
2207	0.2320645767
2208	0.2320467281
2209	0.2319915025
2210	0.2319452128
2211	0.23189729
2212	0.2318543134
2213	0.2318061572
2214	0.231779606
2215	0.2317323131
2216	0.2317126679
2217	0.2316685481
2218	0.2316279513
2219	0.2315685261
2220	0.2315406683
2221	0.2314815463
2222	0.2314335068
2223	0.2314021026
2224	0.2313796344
2225	0.2313412074
2226	0.2312844186
2227	0.2312553242
2228	0.2312167106
2229	0.2311822734
2230	0.231107356
2231	0.2310640294
2232	0.2310250892
2233	0.230976443
2234	0.2309119548
2235	0.2308402805
2236	0.2307997304
2237	0.2307515042
2238	0.23072017
2239	0.2306795733
2240	0.2306590416
2241	0.2306148284
2242	0.2305755149
2243	0.2305668589
2244	0.2304930847
2245	0.2303951158
2246	0.2303541458
2247	0.2303028632
2248	0.2302439278
2249	0.2301983381
2250	0.2301408027
2251	0.2300663286
2252	0.2300073
2253	0.2299382621
2254	0.2298888694
2255	0.2298825465
2256	0.229784181
2257	0.2297149098
2258	0.2296337163
2259	0.2295647717
2260	0.2295069563
2261	0.2294794485
2262	0.2294447546
2263	0.2294344421
2264	0.2293757401
2265	0.2293338134
2266	0.2293062823
2267	0.2292435906
2268	0.2291882483
2269	0.2291453417
2270	0.2290986554
2271	0.2290361504
2272	0.2289848211
2273	0.228939978
2274	0.2288691903
2275	0.2288332365
2276	0.2288007824
2277	0.2287694715
2278	0.2287245351
2279	0.228666393
2280	0.2286098842
2281	0.228566511
2282	0.2285340569
2283	0.2284889804
2284	0.2284251688
2285	0.2283230236
2286	0.2282527492
2287	0.2281888443
2288	0.228137305
2289	0.2280901754
2290	0.2280619677
2291	0.2280090519
2292	0.2279489266
2293	0.2279094264
2294	0.2278787922
2295	0.2277999785
2296	0.2277606416
2297	0.227730684
2298	0.2276958501
2299	0.227670792
2300	0.2276257623
2301	0.2275828324
2302	0.2275495617
2303	0.2275343495
2304	0.2274888298
2305	0.2274322043
2306	0.2273859613
2307	0.2273630031
2308	0.2273429847
2309	0.2272815296
2310	0.2272169714
2311	0.2271700751
2312	0.2271447371
2313	0.2270880883
2314	0.2270303195
2315	0.2269799469
2316	0.2269388368
2317	0.2269114923
2318	0.2268512038
2319	0.2267804627
2320	0.2266671417
2321	0.2265873714
2322	0.2265163737
2323	0.2264762668
2324	0.2264595615
2325	0.2264341302
2326	0.2263995296
2327	0.226340431
2328	0.2262838754
2329	0.226243232
2330	0.226204875
2331	0.2261600786
2332	0.2261107325
2333	0.2260817782
2334	0.2260239161
2335	0.2260192031
2336	0.2259583546
2337	0.225920091
2338	0.2258827839
2339	0.2258647487
2340	0.2258304048
2341	0.2257743159
2342	0.2257123008
2343	0.2256869395
2344	0.2256233612
2345	0.225562606
2346	0.2255372214
2347	0.2254991444
2348	0.2254567278
2349	0.225419794
2350	0.2254130512
2351	0.2253586889
2352	0.2252997535
2353	0.2252893477
2354	0.2252377851
2355	0.2251807163
2356	0.2251441792
2357	0.2250714783
2358	0.2250353379
2359	0.2249964909
2360	0.2249547509
2361	0.2248761705
2362	0.2248286443
2363	0.2248168619
2364	0.2247764051
2365	0.2247245159
2366	0.2246768496
2367	0.2246366728
2368	0.2246024455
2369	0.2245362775
2370	0.2245115694
2371	0.2244622233
2372	0.2244145571
2373	0.2243682908
2374	0.2243229577
2375	0.2242724684
2376	0.2242170328
2377	0.2241655636
2378	0.2241155642
2379	0.224075924
2380	0.224020745
2381	0.2239449177
2382	0.2239094305
2383	0.2238443824
2384	0.2237972528
2385	0.2237595724
2386	0.2237401373
2387	0.2237099464
2388	0.223643895
2389	0.2235896959
2390	0.2235312039
2391	0.2235102989
2392	0.2234695855
2393	0.2233909817
2394	0.2233225038
2395	0.2232890464
2396	0.2232507362
2397	0.2231987536
2398	0.2231247228
2399	0.223055125
2400	0.2230038424
2401	0.2229625924
2402	0.2228866484
2403	0.2228505079
2404	0.2228097245
2405	0.2227835932
2406	0.2227345738
2407	0.2226745885
2408	0.2226152799
2409	0.222547572
2410	0.2225220473
2411	0.2224688515
2412	0.2224272282
2413	0.2223700194
2414	0.2223455447
2415	0.2222954286
2416	0.2222208379
2417	0.2221704886
2418	0.2221308484
2419	0.2221111333
2420	0.2220314329
2421	0.2219909061
2422	0.2219615551
2423	0.2219459697
2424	0.2218831847
2425	0.2218415613
2426	0.2218367317
2427	0.2218277957
2428	0.2218000779
2429	0.221727797
2430	0.2216934531
2431	0.2216667619
2432	0.221588928
2433	0.2215403986
2434	0.2215234132
2435	0.2214857796
2436	0.2214388599
2437	0.2213839843
2438	0.2213302752
2439	0.2212860154
2440	0.2212483584
2441	0.2212132912
2442	0.2211738843
2443	0.2211327976
2444	0.2211005535
2445	0.2210732556
2446	0.2210541005
2447	0.2210018146
2448	0.2209585814
2449	0.220896123
2450	0.2208392409
2451	0.2207756392
2452	0.2207515145
2453	0.2206786036
2454	0.2206362103
2455	0.2205778816
2456	0.2205484606
2457	0.2205120168
2458	0.2204773696
2459	0.2204138613
2460	0.2203670117
2461	0.2203300546
2462	0.2202977872
2463	0.2202620433
2464	0.2202086842
2465	0.2201630012
2466	0.2201138651
2467	0.2200767447
2468	0.2200041605
2469	0.2199338394
2470	0.2199039751
2471	0.2198539991
2472	0.2198179519
2473	0.2198003833
2474	0.2197598799
2475	0.2197238794
2476	0.2196398394
2477	0.2195798308
2478	0.2195084598
2479	0.2194660665
2480	0.2194425484
2481	0.219389026
2482	0.2193177483
2483	0.2192943001
2484	0.2192326584
2485	0.2191649737
2486	0.2191430888
2487	0.2190849468
2488	0.2190505095
2489	0.2190088628
2490	0.2189542905
2491	0.2189151869
2492	0.2188394296
2493	0.2187810075
2494	0.2187479935
2495	0.2186964776
2496	0.2186421152
2497	0.2186072113
2498	0.2185444963
2499	0.2184896207
2500	0.2184010077
2501	0.2183462254
2502	0.2182946395
2503	0.2182215886
2504	0.2181864281
2505	0.2181229431
2506	0.2180849128
2507	0.2180174615
2508	0.2179726184
2509	0.2179445506
2510	0.2179372245
2511	0.2179023906
2512	0.2178612572
2513	0.2178206371
2514	0.2177618184
2515	0.2176775451
2516	0.2176110971
2517	0.217557598
2518	0.2175163946
2519	0.2174839405
2520	0.2174659986
2521	0.2174191023
2522	0.2173489212
2523	0.2173199202
2524	0.2172489925
2525	0.217212222
2526	0.2171754516
2527	0.2171376546
2528	0.21707032
2529	0.2169878898
2530	0.2169350907
2531	0.2168988336
2532	0.2168798884
2533	0.2168531972
2534	0.2167840194
2535	0.2167476222
2536	0.2166750847
2537	0.2166306615
2538	0.2165968775
2539	0.2165379189
2540	0.2165003785
2541	0.2164791935
2542	0.2164510324
2543	0.2164147053
2544	0.2163929137
2545	0.2163361716
2546	0.2163292654
2547	0.2162858456
2548	0.216258851
2549	0.2162283335
2550	0.2161788707
2551	0.2161344709
2552	0.2160667396
2553	0.2160266095
2554	0.215956335
2555	0.2159209178
2556	0.2158529766
2557	0.2158212224
2558	0.2157537011
2559	0.2156829134
2560	0.2156355972
2561	0.2156002266
2562	0.2155543803
2563	0.2155009278
2564	0.2154602377
2565	0.2154049655
2566	0.2153446069
2567	0.2153164458
2568	0.2152433716
2569	0.215200395
2570	0.2151967087
2571	0.2151611748
2572	0.2150947967
2573	0.2150296086
2574	0.214956861
2575	0.2148898997
2576	0.2148553691
2577	0.2148126725
2578	0.2147803584
2579	0.2147303123
2580	0.2147109939
2581	0.2146242474
2582	0.2146046956
2583	0.2145567728
2584	0.2145274218
2585	0.2144947344
2586	0.2144690231
2587	0.2144152907
2588	0.2143962288
2589	0.2143698643
2590	0.2143228047
2591	0.2142623761
2592	0.2142383914
2593	0.2142038608
2594	0.2141658771
2595	0.2141376927
2596	0.2141106282
2597	0.2140721779
2598	0.2140297846
2599	0.2139963739
2600	0.2139524407
2601	0.2139209899
2602	0.2138984517
2603	0.2138851527
2604	0.2138296938
2605	0.2137949766
2606	0.213727082
2607	0.2136397755
2608	0.2136032851
2609	0.2135552923
2610	0.2135253346
2611	0.2134797449
2612	0.2134181965
2613	0.2133794195
2614	0.2133258271
2615	0.2132912965
2616	0.2132730746
2617	0.2132236819
2618	0.2131943542
2619	0.2131578638
2620	0.213100095
2621	0.2130521722
2622	0.2129950334
2623	0.2129598728
2624	0.2129191361
2625	0.2128484883
2626	0.2128105514
2627	0.2127764174
2628	0.2127245282
2629	0.2126840714
2630	0.2126336521
2631	0.2126029012
2632	0.2125774932
2633	0.2125408861
2634	0.212504629
2635	0.2124564261
2636	0.2123950643
2637	0.2123747659
2638	0.2123099044
2639	0.2122295275
2640	0.2121584831
2641	0.2121012276
2642	0.2120515083
2643	0.2120251204
2644	0.2119928762
2645	0.2119489431
2646	0.2119316544
2647	0.2118980571
2648	0.211845328
2649	0.2118148104
2650	0.2117764301
2651	0.211718358
2652	0.2116908502
2653	0.2116324982
2654	0.2115752661
2655	0.2115532411
2656	0.2114855565
2657	0.2114344139
2658	0.211386351
2659	0.2113591465
2660	0.2113419746
2661	0.2113073506
2662	0.2112716768
2663	0.2111985793
2664	0.2111675017
2665	0.2111320612
2666	0.2110642833
2667	0.2110278862
2668	0.2109915824
2669	0.2109614381
2670	0.2108980465
2671	0.2108310851
2672	0.2108061438
2673	0.2107659669
2674	0.2107425888
2675	0.2106970457
2676	0.2106549791
2677	0.2105864079
2678	0.2105532072
2679	0.2104871091
2680	0.2104677439
2681	0.210442336
2682	0.2104173946
2683	0.2103870637
2684	0.2103413573
2685	0.2102844052
2686	0.2102433418
2687	0.2102082279
2688	0.2101735573
2689	0.2101201282
2690	0.2100980799
2691	0.2100819346
2692	0.2100118935
2693	0.2099514183
2694	0.2099155578
2695	0.2098418303
2696	0.2098067631
2697	0.2097675662
2698	0.2097449813
2699	0.2097148837
2700	0.2096453559
2701	0.2096159115
2702	0.2095967331
2703	0.2095272519
2704	0.2094884983
2705	0.2094479949
2706	0.2094231002
2707	0.2093647015
2708	0.2093152621
2709	0.209265986
2710	0.2092339752
2711	0.2091770464
2712	0.2091263237
2713	0.2090939863
2714	0.2090537862
2715	0.2090209588
2716	0.2089819019
2717	0.2089368721
2718	0.2089088277
2719	0.2088508723
2720	0.2088447128
2721	0.2088095755
2722	0.2087344715
2723	0.2086534646
2724	0.2085971657
2725	0.2085723877
2726	0.2085261914
2727	0.2084790618
2728	0.2084207797
2729	0.2083795763
2730	0.2083481955
2731	0.2082881636
2732	0.2082811175
2733	0.2082164893
2734	0.2081817487
2735	0.2081447683
2736	0.2080616616
2737	0.2080522823
2738	0.2080068326
2739	0.2079769449
2740	0.2079488772
2741	0.2078975013
2742	0.2078602642
2743	0.2078261303
2744	0.2078066018
2745	0.2077436535
2746	0.2076738923
2747	0.2076498842
2748	0.207610524
2749	0.2075643277
2750	0.2075270907
2751	0.2074920934
2752	0.2074357946
2753	0.207400914
2754	0.2073852586
2755	0.2073458284
2756	0.207258592
2757	0.2071736187
2758	0.2071003112
2759	0.2070595278
2760	0.2070332565
2761	0.2070286369
2762	0.206963822
2763	0.2069165291
2764	0.2068859415
2765	0.2068305059
2766	0.2067865028
2767	0.206728594
2768	0.2066734617
2769	0.2066414043
2770	0.2066228791
2771	0.2065633138
2772	0.2065135711
2773	0.2064589288
2774	0.2064085094
2775	0.2063459577
2776	0.206291852
2777	0.206245259
2778	0.2062215076
2779	0.2061976162
2780	0.2061786477
2781	0.2061175425
2782	0.206077389
2783	0.2060463815
2784	0.2059866529
2785	0.2059444929
2786	0.2058992065
2787	0.2058730286
2788	0.2058411578
2789	0.2058249424
2790	0.2057647705
2791	0.2057325264
2792	0.2057032687
2793	0.2056545759
2794	0.20560264
2795	0.2055704426
2796	0.2055159636
2797	0.2054869159
2798	0.205451942
2799	0.2054007994
2800	0.2053734549
2801	0.2053147996
2802	0.2052698398
2803	0.2052408854
2804	0.2051927992
2805	0.2051372936
2806	0.2051021098
2807	0.205078265
2808	0.2050427545
2809	0.2050208695
2810	0.2049917285
2811	0.2049493819
2812	0.2048957428
2813	0.2048159491
2814	0.2047580871
2815	0.2047239998
2816	0.2046764502
2817	0.2046146218
2818	0.204548337
2819	0.2045020241
2820	0.2044632238
2821	0.2044397757
2822	0.2043920861
2823	0.2043439766
2824	0.2043023532
2825	0.2042707391
2826	0.2042151402
2827	0.2041799796
2828	0.2041381463
2829	0.2040964296
2830	0.2040463369
2831	0.2039915312
2832	0.2039239399
2833	0.203893049
2834	0.2038403666
2835	0.2037806846
2836	0.2037529435
2837	0.2037058839
2838	0.2036561179
2839	0.2036350262
2840	0.2036121847
2841	0.2035794273
2842	0.2035387605
2843	0.2034899277
2844	0.2034485843
2845	0.2034162702
2846	0.2033761867
2847	0.2033110686
2848	0.2032816942
2849	0.2032429873
2850	0.2032061002
2851	0.2031533944
2852	0.2031489848
2853	0.2031054016
2854	0.2030445997
2855	0.2030145488
2856	0.2029887675
2857	0.2029288289
2858	0.2028904253
2859	0.2028501551
2860	0.202818331
2861	0.2027897266
2862	0.2027720413
2863	0.2026935776
2864	0.2026658831
2865	0.2025884226
2866	0.2025715306
2867	0.202532287
2868	0.2024894271
2869	0.202466119
2870	0.2024060171
2871	0.2023718831
2872	0.2023285565
2873	0.2022545257
2874	0.2022241248
2875	0.2021950538
2876	0.2021461977
2877	0.2021018445
2878	0.2020696937
2879	0.2020215376
2880	0.2020126249
2881	0.2019502599
2882	0.2018913246
2883	0.2018620202
2884	0.2018411152
2885	0.2018132341
2886	0.201768741
2887	0.201700893
2888	0.2016527835
2889	0.2016004743
2890	0.2015521315
2891	0.201533513
2892	0.2014980491
2893	0.2014760942
2894	0.2014207519
2895	0.201390001
2896	0.2013789886
2897	0.2013216631
2898	0.2012767267
2899	0.2012381131
2900	0.2011952998
2901	0.2011490568
2902	0.201142944
2903	0.201113173
2904	0.2010683765
2905	0.2010194971
2906	0.2009875096
2907	0.2009440431
2908	0.2009080659
2909	0.200874002
2910	0.2008393314
2911	0.200806504
2912	0.2007651839
2913	0.2007337564
2914	0.2006957728
2915	0.2006758944
2916	0.2006429503
2917	0.2006077431
2918	0.2005780421
2919	0.2005386353
2920	0.2004833163
2921	0.200429024
2922	0.2003602194
2923	0.2002859786
2924	0.2002340894
